Frequency,Magnitude,Phase
57.38,1.05746287629768e-05,-645.676242332617
57.39,8.45404810758696e-06,-668.592792271794
57.4,9.71462274908981e-06,-640.074456443496
57.41,1.0193600279641e-05,-655.85684562037
57.42,1.16320221194899e-05,-655.665708290726
57.43,6.8737932278793e-06,-659.685481021477
57.44,9.49793168584928e-06,-672.734076984074
57.45,9.23872307352019e-06,-643.980422473897
57.46,1.12246666596399e-05,-657.760260341988
57.47,6.72310632987722e-06,-632.166092579109
57.48,1.02110228751647e-05,-658.96599978795
57.49,4.96587970232401e-06,-644.264364054819
57.5,1.02249427705912e-05,-640.253707166133
57.51,9.26743977199167e-06,-670.207002195476
57.52,8.32158077699369e-06,-672.837705737141
57.53,1.3277765646437e-05,-643.677295124979
57.54,8.21543082316038e-06,-631.509887413853
57.55,9.9776414730638e-06,-618.887704182282
57.56,1.53143302139631e-05,-634.560825289612
57.57,2.56103361984689e-06,-606.885026932046
57.58,6.531880491431e-06,-658.684865423295
57.59,1.05663944718266e-05,-647.372657115881
57.6,1.1341512295708e-05,-642.820204966727
57.61,7.96704089489779e-06,-628.763866276214
57.62,7.91025446271402e-06,-642.61413851752
57.63,1.03484359212102e-05,-646.051551080861
57.64,8.02171171226458e-06,-649.214327055396
57.65,1.02635757586086e-05,-664.605840182412
57.66,8.13715105516254e-06,-644.443402826806
57.67,9.28867204263256e-06,-632.597113213281
57.68,1.04892136890061e-05,-662.790752781144
57.69,1.17592907202845e-05,-659.627494528484
57.7,9.8138607327991e-06,-648.027046733139
57.71,2.01097645360092e-05,-666.635456247355
57.72,1.08475798788213e-05,-663.715996980568
57.73,1.14041130230596e-05,-665.348527166825
57.74,7.9489118323532e-06,-751.864220476012
57.75,7.08556643874767e-06,-665.506177791812
57.76,1.03864382431023e-05,-660.449125218517
57.77,9.61188269645361e-06,-646.80848912503
57.78,1.79617312697688e-05,-617.991909188998
57.79,1.15456116540605e-05,-645.921523201252
57.8,1.24134692938433e-05,-644.238497257438
57.81,1.16082426223455e-05,-657.796392207982
57.82,7.75560174627238e-06,-674.650044955064
57.83,8.32959398561074e-06,-633.562727596563
57.84,1.04317841910502e-05,-646.201993428267
57.85,8.92512270267389e-06,-646.142082804237
57.86,6.78342502207125e-06,-669.169044373805
57.87,9.0552639529853e-06,-645.286249767161
57.88,8.16697386139641e-06,-820.723435002258
57.89,5.8334016254482e-06,-659.981789603796
57.9,1.23059426899069e-05,-675.731258800137
57.91,1.43020419859385e-05,-645.294264513763
57.92,1.00873932078965e-05,-668.982168968919
57.93,1.20352083594919e-05,-642.979018341767
57.94,8.93643562678275e-06,-648.668101086523
57.95,1.09940845458294e-05,-659.350679580988
57.96,7.65538956326588e-06,-661.869729373945
57.97,9.81078515719407e-06,-672.174838312911
57.98,1.02506130245859e-05,-658.168324514412
57.99,1.19091912322632e-05,-650.103628151801
58,6.93515902104329e-06,-647.218432122716
58.01,9.41094048255931e-06,-685.137573157327
58.02,6.6552064760907e-06,-666.418722631908
58.03,9.50124573736437e-06,-640.245889621062
58.04,1.50697301028587e-05,-650.560959076274
58.05,6.66091661446404e-06,-663.746032164069
58.06,8.31452527303645e-06,-700.660971585056
58.07,2.34469048917225e-05,-630.291480330403
58.08,1.47840754761145e-05,-610.083230588653
58.09,1.13493282139666e-05,-656.522427934304
58.1,7.19995323057333e-06,-661.504626200204
58.11,7.73817398327324e-06,-648.522563990053
58.12,1.26638569379373e-05,-626.251283569152
58.13,8.71395448732438e-06,-649.70533028297
58.14,2.6660916350524e-05,-685.919889006034
58.15,1.40029989136587e-05,-668.631345358385
58.16,1.24795451586787e-05,-681.401265865351
58.17,6.14440392648942e-06,-658.198989540243
58.18,5.98796758277067e-06,-654.575239994232
58.19,1.0517845442342e-05,-658.64955712153
58.2,9.70659265421147e-06,-655.205395237917
58.21,1.2698246223673e-05,-605.537457977902
58.22,7.99540893436527e-06,-643.578453624408
58.23,1.57475952323817e-05,-657.509627234974
58.24,6.94007354738859e-06,-648.640702328342
58.25,1.13739940733479e-05,-648.371103571926
58.26,1.35521366902917e-05,-639.886814834181
58.27,7.95953474805436e-06,-637.294589987631
58.28,8.70248637617736e-06,-647.282944967505
58.29,1.2194474605514e-05,-661.587186989274
58.3,1.04022378562256e-05,-643.302971429757
58.31,8.55211941968804e-06,-668.361814031327
58.32,9.88853821424538e-06,-648.440692722198
58.33,1.19058181343783e-05,-644.193248792936
58.34,7.63601971232151e-06,-660.035626433658
58.35,9.54206178757682e-06,-650.313139089113
58.36,6.77824351703697e-06,-657.868862618237
58.37,2.72127122090124e-06,-633.286754093393
58.38,6.73744590444957e-06,-655.789862206036
58.39,1.12781170310852e-05,-646.543443786091
58.4,8.91859053756888e-06,-643.617437798294
58.41,1.16973395039584e-05,-651.085967800707
58.42,1.19670998463258e-05,-646.474656226303
58.43,1.0222276323606e-05,-658.665852818433
58.44,9.28919818060333e-06,-668.913760289554
58.45,1.11710790758506e-05,-667.688673676966
58.46,9.00306933543779e-06,-664.571615980985
58.47,1.27866037184929e-05,-743.940391148315
58.48,1.29592961037145e-05,-678.375008527234
58.49,1.01326943490285e-05,-658.161104251605
58.5,7.63854793101716e-06,-652.006781068754
58.51,9.32615626942275e-06,-648.483858457483
58.52,7.86751362479077e-06,-651.401569700314
58.53,3.04770547614321e-05,-604.00540172669
58.54,7.26203466750621e-06,-636.495128328093
58.55,6.89019435682112e-06,-661.288607520514
58.56,1.0495421402646e-05,-654.842324162162
58.57,1.03214871827148e-05,-651.313530112976
58.58,8.93211802720077e-06,-666.336363762839
58.59,1.0799757984956e-05,-672.488777077294
58.6,9.33833566318822e-06,-640.98080394788
58.61,1.19058919767262e-05,-658.671537811722
58.62,8.27687134202111e-06,-673.109126680552
58.63,7.43878220414287e-06,-672.003012159105
58.64,1.06118721583897e-05,-636.442721959409
58.65,1.25687007857427e-05,-647.371911171167
58.66,1.19609789640075e-05,-797.011913411526
58.67,5.47080171060206e-06,-698.757261468221
58.68,9.4509187985155e-06,-644.799963101415
58.69,6.65636298542797e-06,-658.049829289171
58.7,5.74524899979014e-06,-601.532692500533
58.71,7.36635072594865e-06,-643.33091497803
58.72,5.67429114343034e-06,-650.862598048169
58.73,7.37862383481618e-06,-650.900016890601
58.74,7.61578106613708e-06,-648.246178621504
58.75,1.02130883893498e-05,-637.31094087193
58.76,7.34984379809783e-06,-650.314856994411
58.77,5.76450482509782e-06,-643.918367248268
58.78,8.00081232987869e-06,-675.405528952262
58.79,1.02174289247196e-05,-618.186124511721
58.8,8.66116755111845e-06,-642.539027873156
58.81,1.21260539394276e-06,-667.530511050769
58.82,1.31883327534986e-05,-636.513968131973
58.83,8.57453937049482e-06,-685.513008685925
58.84,6.23797399164484e-06,-643.52745648714
58.85,6.72265333961453e-06,-663.592271436946
58.86,7.7391438431667e-06,-672.131177146638
58.87,9.39706321415567e-06,-644.852750076658
58.88,6.10685882805723e-06,-657.089938218279
58.89,7.60337779209068e-06,-677.471751719059
58.9,1.18596272041274e-05,-651.506460004648
58.91,8.19573526228859e-06,-668.767117644205
58.92,6.64179256673209e-06,-652.959029641432
58.93,9.54718235035768e-06,-651.712081490844
58.94,1.66402127657094e-06,-642.240440630097
58.95,7.49424623798794e-06,-641.779143962521
58.96,1.00101537645406e-05,-640.604681180567
58.97,1.1273213065527e-05,-681.862457554636
58.98,1.26158162630534e-05,-645.525522303309
58.99,1.56097209144216e-05,-677.258015668697
59,1.02050227169775e-05,-657.393395394716
59.01,7.07871511137004e-06,-658.944466081598
59.02,1.03086297946759e-05,-647.767097440105
59.03,1.00074729923365e-05,-663.330295820248
59.04,1.03790897180865e-05,-676.821755657541
59.05,6.65518065902004e-06,-603.59374895674
59.06,1.08084039183522e-05,-668.957016262559
59.07,2.49516223056161e-05,-666.799891575423
59.08,1.25233643064488e-05,-672.758108953241
59.09,6.92692426265453e-06,-657.735276732538
59.1,5.40428458790007e-06,-665.252393920006
59.11,1.08482874244187e-05,-684.506295346981
59.12,9.24306712026481e-06,-668.117697314705
59.13,4.76828143198412e-06,-623.193944383867
59.14,1.11003931046951e-05,-674.907420672484
59.15,6.32962389316787e-06,-662.352309601992
59.16,1.13427396268888e-05,-696.887715381268
59.17,1.09377010535453e-05,-678.130723871322
59.18,7.43248900578897e-06,-636.488804311726
59.19,1.10425378826802e-05,-671.090362548949
59.2,9.75213446631718e-06,-648.952423797141
59.21,5.03637314145154e-06,-618.627970142255
59.22,5.94114384213541e-06,-650.303365496755
59.23,4.38777627581779e-06,-623.378642002225
59.24,9.75337641810347e-06,-664.686340443552
59.25,1.2186535302107e-05,-670.431580097055
59.26,1.01871123903081e-05,-668.070680879597
59.27,4.53527877285573e-06,-645.53750939472
59.28,6.45466157717745e-06,-659.251241498537
59.29,9.35852038363151e-06,-661.770651135265
59.3,8.24185425153602e-06,-644.364678944054
59.31,1.25540561946851e-05,-718.731175477118
59.32,8.10595962751565e-06,-672.107009525261
59.33,1.97875428553285e-05,-679.707189894407
59.34,8.83600627097397e-06,-668.398137331095
59.35,7.05124409591314e-06,-631.471553741906
59.36,7.90642851120322e-06,-685.669872093729
59.37,6.66779725909528e-06,-650.689407213227
59.38,6.13047270213916e-06,-670.92224748092
59.39,6.2118248639648e-06,-652.219781407826
59.4,1.94994886537919e-05,-532.774518755574
59.41,7.30330880940474e-06,-643.232281327616
59.42,1.8504168900916e-05,-630.552645428397
59.43,9.70958722468238e-06,-670.20680839422
59.44,1.04059756703333e-05,-653.723922519969
59.45,6.80570697138519e-06,-670.413216815803
59.46,6.28330933316902e-06,-669.262861528462
59.47,1.88741800637731e-06,-657.223706426001
59.48,1.12633908580363e-05,-685.14149662418
59.49,8.75722870781015e-06,-694.864897883811
59.5,5.55894082238739e-06,-644.675400568184
59.51,1.02160429014761e-05,-650.021960160106
59.52,1.07969864384203e-05,-668.986553781072
59.53,4.97890415593069e-06,-651.894559907358
59.54,1.09802042704765e-05,-665.413699766135
59.55,6.64564358558394e-06,-658.048777484233
59.56,1.05426433838441e-05,-653.776062595129
59.57,1.14160913887492e-05,-633.36826036191
59.58,1.08938063565902e-05,-669.378970306023
59.59,9.13539284638505e-06,-647.528984396975
59.6,9.06122362965904e-06,-662.180156842834
59.61,5.83474963093993e-06,-659.831808601156
59.62,9.54157898834733e-06,-666.58656420858
59.63,3.99291588420949e-06,-671.128986091028
59.64,8.13766310095744e-06,-667.693560763783
59.65,7.98090628893895e-06,-677.546054081235
59.66,2.6464141903901e-05,-619.741002139093
59.67,1.01587004046289e-05,-657.124968345289
59.68,1.33846469405815e-05,-676.781665010278
59.69,5.89564054110999e-06,-655.552633384116
59.7,9.33525760219155e-06,-662.076851777065
59.71,7.53183490401539e-06,-644.133951378883
59.72,8.85852795719313e-06,-665.257001654954
59.73,1.0528397322664e-05,-657.878381048767
59.74,4.44829848439382e-06,-691.446905445392
59.75,1.13418612286925e-05,-652.482438892192
59.76,5.68638601431788e-06,-655.090217619084
59.77,6.66640047001557e-06,-656.196069051978
59.78,5.27685927445814e-06,-642.964377041491
59.79,8.71705516595719e-06,-637.527456485119
59.8,1.02029055537856e-05,-649.339327692507
59.81,8.52376109987847e-06,-648.429598086414
59.82,1.0649646712239e-05,-666.540020651759
59.83,1.19953726786965e-05,-654.269114372229
59.84,6.8772216564212e-06,-649.319158175792
59.85,1.22508515346417e-05,-664.111311574587
59.86,8.95068090345138e-06,-664.211709828843
59.87,8.4336923160345e-06,-653.134333775258
59.88,6.8252932489906e-06,-635.782649669747
59.89,9.59076202036959e-06,-671.314264802694
59.9,3.04657530099167e-06,-652.322536571389
59.91,7.81694900902311e-06,-636.266144639386
59.92,7.19908958727519e-06,-670.763566489048
59.93,9.86106893228518e-06,-661.226570243256
59.94,9.87474697958879e-06,-660.333677737151
59.95,8.59215091117462e-06,-644.343562244072
59.96,1.05909561381747e-05,-673.038011594036
59.97,7.88558733950163e-06,-645.156244353654
59.98,7.27253389604505e-06,-673.681860562429
59.99,1.13646880679582e-05,-678.781548886492
60,1.20467992489091e-05,-663.602554143596
60.01,8.20812080004868e-06,-673.472640976929
60.02,4.9642538789387e-06,-642.246021557236
60.03,7.70216209145051e-06,-692.126953818643
60.04,8.77438870482576e-06,-669.741247818243
60.05,1.69077892948758e-05,-622.985238523395
60.06,9.8950772584793e-06,-645.885479950341
60.07,1.05573984520939e-05,-663.664837902495
60.08,6.24126426161077e-06,-656.004657422704
60.09,8.19129699236281e-06,-583.468729245144
60.1,1.02497200794066e-05,-658.025837788102
60.11,8.58418543942069e-06,-591.049241858413
60.12,8.50847999784753e-06,-648.846508876628
60.13,7.75393636344972e-06,-668.098970638821
60.14,1.00428642930228e-05,-584.294852492651
60.15,6.48855969528913e-06,-654.68236086205
60.16,3.88099076686845e-06,-691.302330489294
60.17,7.11320352739191e-06,-651.30148450753
60.18,8.35587585417745e-06,-644.836590049354
60.19,3.55099662664201e-06,-697.008686903695
60.2,6.89526717811732e-06,-646.697388140227
60.21,5.64398043772636e-06,-696.951470452243
60.22,6.23378164839774e-06,-665.509295923617
60.23,6.54119820203535e-06,-661.972755120854
60.24,1.06092720141593e-05,-685.777118395132
60.25,9.85707493491099e-06,-632.87701078511
60.26,9.16669479197825e-06,-652.704279235651
60.27,1.00945403856155e-05,-649.400084515539
60.28,2.34833059266646e-05,-706.320866158193
60.29,1.0221540128527e-05,-664.342037650254
60.3,1.07066611867707e-05,-657.525866825188
60.31,9.16891344456702e-06,-652.872945833257
60.32,6.29512083464857e-06,-631.985717485995
60.33,7.64736749757299e-06,-649.532990422133
60.34,8.7475302677616e-06,-648.606007767413
60.35,5.59825400323854e-06,-653.618093609046
60.36,5.4815498277796e-06,-645.577754248985
60.37,5.99963730924268e-06,-683.346059396522
60.38,7.42083884756098e-06,-688.81913685478
60.39,8.63630819942483e-06,-649.175002317008
60.4,6.7193336415892e-06,-666.832904716082
60.41,4.53897699311244e-06,-680.047969900378
60.42,1.77588267855162e-06,-732.717558732199
60.43,6.27237082964143e-06,-667.589108803144
60.44,5.18345616007857e-06,-654.853024579475
60.45,6.07549041458381e-06,-662.409680575869
60.46,6.74978262206359e-06,-649.912250389692
60.47,6.09995255192106e-06,-652.984666662778
60.48,9.02692365216158e-06,-668.879967074812
60.49,1.69507850265591e-05,-664.773405365732
60.5,7.04668608876126e-06,-686.160168919911
60.51,1.06128997611462e-05,-661.014984532073
60.52,1.09397328227839e-05,-658.444831566846
60.53,8.46415275048252e-06,-653.060713217354
60.54,8.39311217038439e-06,-636.145265229093
60.55,6.71675787851605e-06,-662.845545960572
60.56,5.97373683699837e-06,-693.102255859632
60.57,8.86463194693798e-06,-656.377288910957
60.58,5.58483560394259e-06,-656.310359950409
60.59,5.0664842371478e-06,-662.64047617265
60.6,6.08017190864827e-06,-653.1670723297
60.61,1.1799077341545e-05,-638.716737779906
60.62,8.84681146301661e-06,-667.004583561507
60.63,6.75043168973954e-06,-649.540975172769
60.64,9.07515361329803e-06,-652.200115519002
60.65,5.96978925676476e-06,-633.446636785744
60.66,6.96277666913672e-05,-693.347461461427
60.67,6.76242377400427e-06,-639.102112353364
60.68,6.81682089618955e-06,-684.043880130155
60.69,7.37768007950285e-06,-681.238615885518
60.7,8.69155914178166e-06,-683.316647863755
60.71,1.07979409253307e-05,-639.012247110494
60.72,3.2267849950685e-06,-686.122569856181
60.73,8.75291341922494e-06,-662.492518877892
60.74,7.61672569085386e-06,-670.325424663483
60.75,5.88132832614667e-06,-617.463295171649
60.76,5.98811019826069e-06,-643.592599871038
60.77,7.12950836197024e-06,-688.281871494142
60.78,9.50924192260033e-06,-649.156561620583
60.79,4.64478362012377e-06,-657.435242618692
60.8,1.00197980156416e-05,-626.929450454805
60.81,9.62625933467163e-06,-648.167149425373
60.82,1.03212638027987e-05,-701.165702760783
60.83,4.68237868908011e-06,-643.642330076049
60.84,1.09935846742861e-05,-645.097587913118
60.85,8.30467137719964e-06,-676.08611859206
60.86,8.02448065429279e-06,-683.421813042558
60.87,3.3265622526243e-06,-646.657615835203
60.88,7.38357767143044e-06,-673.600477816176
60.89,6.98841168266311e-06,-686.977472963473
60.9,8.85901123243101e-06,-605.891028374457
60.91,9.74264897049219e-06,-676.119025277581
60.92,9.17375207618908e-06,-659.282227717226
60.93,8.21117775400443e-06,-678.655584352591
60.94,5.78775597490947e-06,-641.899198438344
60.95,5.30536167948023e-06,-670.369532961678
60.96,4.23172983126398e-06,-663.482882153942
60.97,1.03963739460762e-05,-685.445239323552
60.98,6.50402339285793e-06,-650.226354913572
60.99,6.11430348767171e-06,-631.736459894761
61,6.62543994664746e-06,-681.793486702969
61.01,5.64427839695099e-06,-669.531994504367
61.02,8.40147430238209e-06,-679.224526413714
61.03,7.63943221887273e-06,-675.850229871623
61.04,5.61777917221257e-06,-675.675170887719
61.05,6.04052135663062e-06,-624.603782426821
61.06,1.09438093019396e-05,-653.721110290672
61.07,3.27945224926311e-05,-576.780891176689
61.08,5.3457499739181e-06,-415.489946283082
61.09,7.37433638298141e-06,-325.190632840818
61.1,8.34479195560077e-06,-307.509983151522
61.11,9.05254028986388e-06,-295.988099723228
61.12,9.40996428886698e-06,-286.475767162218
61.13,8.55823660473589e-06,-310.960231098014
61.14,8.26817694114808e-06,-308.594984273345
61.15,8.82059552670663e-06,-308.161557161424
61.16,7.00983387533859e-06,-322.442510020812
61.17,5.11615008231859e-06,-299.22800758745
61.18,5.90822514890476e-06,-291.534109339482
61.19,6.90432181917975e-06,-288.646924154603
61.2,5.5028055927673e-06,-301.658699137719
61.21,5.27548106867952e-06,-292.842806106508
61.22,7.61730258402175e-06,-313.093526614974
61.23,2.21510621011538e-05,-381.434553927263
61.24,1.88194865407792e-05,-496.605852283459
61.25,6.78808624014429e-06,-672.484280442801
61.26,8.86624126050048e-06,-669.487474745291
61.27,8.79055299502789e-06,-700.42640631068
61.28,7.22042600111799e-06,-635.015847652263
61.29,2.81263699760958e-06,-641.044586383865
61.3,9.28005358637361e-06,-663.314318978167
61.31,9.39559618184414e-06,-669.397559870477
61.32,6.1772960375951e-07,-803.037611345967
61.33,1.07768510256241e-05,-651.790707902277
61.34,8.67508035810037e-06,-632.041058464374
61.35,1.24291497834707e-05,-660.323612086293
61.36,7.15258910653475e-06,-639.205332381045
61.37,9.84006675874842e-06,-652.751261646321
61.38,7.59102866357241e-06,-697.599075594976
61.39,1.04763616769546e-05,-667.271444166056
61.4,1.35946426665315e-05,-657.021635986721
61.41,5.06687471075739e-06,-654.933819939016
61.42,6.14434882777946e-06,-651.245638696779
61.43,6.95217650304918e-06,-673.241348530849
61.44,6.64581010013449e-06,-631.977397568486
61.45,5.09810189100862e-06,-653.982774192287
61.46,5.82180127856305e-06,-641.766539827854
61.47,1.667180288693e-05,-581.125960465283
61.48,1.76381210666381e-05,-621.475207599961
61.49,6.61050647139736e-06,-637.802168156273
61.5,1.08854706496161e-05,-681.975932773964
61.51,3.06602641275223e-05,-666.105655544394
61.52,7.90200041182407e-06,-647.611964890599
61.53,7.20435713332611e-06,-647.179694648049
61.54,5.0976162089708e-06,-669.589608511894
61.55,7.68175534755761e-06,-645.924964215173
61.56,6.48595506040865e-06,-651.899547080399
61.57,8.47968454111376e-06,-679.370845812654
61.58,9.40559189315208e-06,-645.799585911629
61.59,1.65423875850723e-05,-653.366853263972
61.6,6.3788113886225e-06,-649.386291718031
61.61,1.0320741551333e-05,-664.428076061415
61.62,9.0332207427371e-06,-649.135727441309
61.63,4.9525426013075e-06,-659.445441584555
61.64,1.39168276239826e-05,-600.177593929847
61.65,6.96695665594014e-06,-681.533756125231
61.66,9.94576819335222e-06,-641.300916831933
61.67,8.02149708690042e-06,-642.256051420082
61.68,9.54091338079817e-06,-646.363176254856
61.69,9.84006560913353e-06,-667.758896331972
61.7,6.91992322133658e-06,-680.113391150703
61.71,9.80955583911936e-06,-654.697242329329
61.72,5.60506345658362e-06,-661.843214955638
61.73,6.05245965781926e-06,-686.614619250824
61.74,6.92167580968798e-06,-694.22095899704
61.75,7.41830830124198e-06,-640.994267002493
61.76,9.89410326058037e-06,-640.070709522919
61.77,5.5662131498273e-06,-653.064011678546
61.78,1.35738486017183e-05,-687.713563145083
61.79,1.04780871063458e-05,-678.292362305856
61.8,4.02907307368636e-06,-655.961634971162
61.81,7.52908699296316e-06,-645.983814323768
61.82,6.6599284874671e-06,-672.545262567013
61.83,6.74539133510932e-06,-643.68725832539
61.84,5.52381094698878e-06,-682.058766710584
61.85,4.81861397573319e-06,-653.132008511488
61.86,7.91828722340523e-06,-678.397947258529
61.87,1.00648822088227e-05,-636.924783898607
61.88,5.40559588363661e-06,-557.694309747391
61.89,5.18487917784644e-06,-659.721186567214
61.9,1.16110070685945e-05,-632.192235428019
61.91,8.47592502535158e-06,-667.512691379734
61.92,6.43119984324568e-06,-650.001916759867
61.93,8.8519357986657e-06,-665.14737064979
61.94,8.26524161319785e-06,-648.289152175583
61.95,5.92357359885892e-06,-685.509824761402
61.96,8.75710267613112e-06,-665.894318784903
61.97,3.4683995260294e-06,-653.769323643393
61.98,4.00974912632259e-06,-667.463571149872
61.99,8.59428837027581e-06,-647.72088047242
62,6.12276704676639e-06,-636.038821642868
62.01,9.77349091718311e-06,-657.955888335191
62.02,1.12136043646176e-05,-649.435477711516
62.03,5.74799001139306e-06,-671.590448698021
62.04,6.24104253307176e-06,-648.634093528098
62.05,1.0326488478313e-05,-663.049456115536
62.06,1.00404435681284e-05,-677.074041673154
62.07,4.96397449807447e-06,-646.858919473186
62.08,7.28449934809972e-06,-672.479167249907
62.09,9.0257716557713e-06,-667.494386592971
62.1,8.33513300959883e-06,-651.38295318791
62.11,1.27859244561741e-05,-625.297606989967
62.12,5.64295003624266e-06,-657.918205708617
62.13,9.9425897231233e-06,-653.765097713348
62.14,1.0376831070081e-05,-682.412994453698
62.15,5.43916968559337e-06,-657.573266489123
62.16,1.32536853584479e-05,-646.607263512231
62.17,9.77542344137837e-06,-673.878222656387
62.18,9.20269152302193e-06,-648.071856014147
62.19,1.09682833142612e-05,-642.942385666
62.2,8.77617498055062e-06,-663.093548538971
62.21,8.81419796468063e-06,-676.147501525363
62.22,8.39057141086761e-06,-647.842205958307
62.23,5.73469952301441e-06,-682.539089511501
62.24,7.15348929664304e-06,-640.667584648996
62.25,6.39296675649477e-06,-673.267620826266
62.26,4.31181265125628e-06,-647.189578777191
62.27,4.69507636815677e-06,-584.352145304309
62.28,4.95283513572687e-06,-661.343636069457
62.29,5.88712285077836e-06,-677.134766032878
62.3,1.11799572044131e-05,-678.896866195005
62.31,9.98613078665579e-06,-661.18160847465
62.32,4.7470258063443e-06,-637.609171873487
62.33,8.09722523545468e-06,-663.39750694681
62.34,8.11859266994888e-06,-686.480170836547
62.35,8.9992020148499e-06,-660.411255891607
62.36,6.21141262082173e-06,-654.328169145911
62.37,7.75592989015636e-06,-679.483990071902
62.38,8.59248568097324e-06,-652.073234949964
62.39,8.51939845844276e-06,-644.115497915734
62.4,5.251609532919e-06,-657.346684115315
62.41,5.99684151903424e-06,-676.347856158955
62.42,9.50845066832341e-06,-677.890504106703
62.43,8.67924839894943e-06,-651.432105971744
62.44,1.03715464186457e-05,-679.886035027707
62.45,1.12597579358378e-05,-640.72331314744
62.46,6.18785868898796e-06,-651.798092873374
62.47,5.875495603272e-06,-653.260401840246
62.48,6.70754865476625e-06,-676.353256473818
62.49,4.8139724810648e-06,-651.742559143916
62.5,4.75271934827102e-06,-650.564885289493
62.51,8.29544905107597e-06,-644.861901094933
62.52,7.5604354048783e-06,-671.161016722568
62.53,7.00570693582508e-06,-647.918857244675
62.54,4.47517858086298e-06,-640.765005972786
62.55,1.14343864822345e-05,-675.248351251469
62.56,9.03478222244971e-06,-662.25676237935
62.57,1.10012555820777e-05,-686.207754271979
62.58,8.56370850378572e-06,-673.851088551505
62.59,5.93215694589016e-06,-627.378742306036
62.6,6.5092920619176e-06,-647.299726602961
62.61,5.4983898158421e-06,-687.150078935758
62.62,6.96405616329201e-06,-646.955257274539
62.63,5.96413269472887e-06,-677.197781460007
62.64,5.67657497233611e-06,-646.38076798713
62.65,5.28549124035747e-06,-662.474985166555
62.66,8.05644609589974e-06,-646.787489757844
62.67,7.2139762086254e-06,-675.389986306208
62.68,8.92170472973291e-06,-672.789530681041
62.69,4.15870364415531e-06,-681.382916301494
62.7,8.96549811030436e-06,-599.761434976085
62.71,4.98033052131751e-06,-431.387843255203
62.72,6.78179414814923e-06,-319.645477949342
62.73,1.00119035688296e-05,-308.174627358418
62.74,5.65740126629782e-06,-302.265890461776
62.75,7.47033277627069e-06,-313.115968279233
62.76,7.87827450596569e-06,-310.381134721223
62.77,7.75795363744163e-06,-286.312203249185
62.78,7.04475251552296e-06,-331.344357786512
62.79,8.81886033679335e-06,-279.364499023835
62.8,8.50697737988695e-06,-303.520946706363
62.81,3.75747349089401e-06,-288.100259449683
62.82,8.08098657930006e-06,-298.752589704377
62.83,4.98311481790836e-06,-300.056524105428
62.84,1.10447307792109e-05,-368.776998658331
62.85,8.41488095701945e-06,-263.480218674087
62.86,6.57724567583766e-06,-320.819555668764
62.87,6.11385590301716e-06,-291.316720770522
62.88,7.24853019862164e-06,-290.955069566785
62.89,8.06491111776478e-06,-310.273043478303
62.9,8.24160933286138e-06,-287.985208748623
62.91,8.00801962450518e-06,-295.547247988367
62.92,1.44257465383165e-05,-314.396805890902
62.93,5.96417587372229e-06,-307.677302709937
62.94,5.1855313870275e-06,-284.178418894471
62.95,7.42279056383459e-06,-274.777138607245
62.96,2.13829035662587e-06,-256.023554889427
62.97,9.28448013308562e-06,-286.403348721995
62.98,7.50573711099454e-06,-320.648966084101
62.99,5.91299539167496e-06,-271.132879478201
63,4.93705806348291e-06,-285.311347233146
63.01,4.35242642995059e-06,-275.330078470872
63.02,6.78656395446948e-06,-330.45709163471
63.03,6.74491782187321e-06,-280.028026353213
63.04,9.99796428120812e-06,-293.554387463144
63.05,6.1573092800023e-06,-318.292233132519
63.06,7.01473314159111e-06,-314.010045319299
63.07,9.33530699643443e-06,-299.762366556367
63.08,1.13702173349256e-05,-341.636323772587
63.09,5.12200978779129e-06,-332.775925194682
63.1,2.60631779771241e-06,-266.216369526122
63.11,2.64969432600404e-05,-325.298673260885
63.12,5.28559445635242e-06,-303.409768094984
63.13,3.48507973871923e-06,-294.353158338501
63.14,7.19798014753422e-06,-294.078373580644
63.15,8.00171790868711e-06,-354.044765272393
63.16,1.74771991821653e-05,-341.279780516549
63.17,5.92226084141081e-06,-285.979494562032
63.18,5.76064834622475e-06,-326.04697428493
63.19,1.02330973669777e-05,-301.369359223296
63.2,6.78960036956596e-06,-293.166855126288
63.21,4.96328343838203e-06,-325.086497111428
63.22,8.40879045550727e-06,-303.941890353919
63.23,6.79714453076565e-06,-320.3246361935
63.24,6.54057804212266e-06,-282.303084523287
63.25,3.29019874767207e-06,-323.677548779865
63.26,7.11717037568231e-06,-276.110214314901
63.27,5.26239061267856e-06,-285.611601510235
63.28,4.45137689668033e-06,-290.41317404279
63.29,7.80365328859178e-06,-291.789994264096
63.3,8.40764474905035e-06,-310.135991468616
63.31,4.69139059184039e-06,-291.598074574401
63.32,5.45154068645968e-06,-326.210608909421
63.33,7.24447966921325e-06,-315.26380608847
63.34,9.93103314035205e-06,-304.559927211267
63.35,4.3151956032233e-06,-428.533015811905
63.36,9.22664435208679e-06,-297.69541292528
63.37,6.54921120297157e-06,-319.218557966277
63.38,4.99525729345833e-06,-304.761651912475
63.39,5.99060846726085e-06,-308.112879718602
63.4,3.66928957064742e-06,-282.578459248537
63.41,3.10995396088369e-06,-340.678033335351
63.42,6.15409557106711e-06,-321.005129221008
63.43,4.65538434150136e-06,-324.556863641826
63.44,5.135511358904e-06,-309.286684143614
63.45,8.48824737063753e-06,-263.12811080126
