Time,Force,Velocity
46.8,-19.808960350171,0.00770005006658496
46.805,-14.5701516933929,-4.70103507703339e-05
46.81,-7.51984181377536,-0.00918506019283808
46.815,-17.1521646400424,-0.0161877173887619
46.82,-17.2533671841855,-0.0189232675827753
46.825,16.1068403250944,-0.0177759346121776
46.83,14.4645166457381,-0.0144644407019992
46.835,-55.8695019639892,-0.0105119235164876
46.84,11.3041415610273,-0.00832870230430811
46.845,0.642156461459311,-0.0103321160971565
46.85,-36.567691826908,-0.015106103299127
46.855,-29.8441495727135,-0.0207344442723697
46.86,9.16152104737107,-0.0261969574988702
46.865,-4.74752326599098,-0.0301344365609031
46.87,-5.63934591512958,-0.0311234586771716
46.875,-26.2883716879715,-0.0295778776028325
46.88,11.7314762275213,-0.0273281075162109
46.885,-16.9055462789335,-0.0263696011738433
46.89,-5.6539832741575,-0.027147174181573
46.895,-28.866376175112,-0.0297982586303051
46.9,22.0979560417939,-0.0336327843021501
46.905,-8.48149528177962,-0.037502675153599
46.91,2.85933530291259,-0.0393989036007251
46.915,-11.1353127667293,-0.0390631141303812
46.92,10.2380846276263,-0.0372187374634206
46.925,-56.2542256963233,-0.0352482366281121
46.93,-35.6527231986689,-0.0346341148079995
46.935,14.6104359678968,-0.0375840270848289
46.94,-47.9749581356277,-0.0433413602702605
46.945,-48.4048719380393,-0.0492639882971641
46.95,17.3838838310223,-0.054660120650165
46.955,32.3041154803131,-0.058573429152646
46.96,10.4853717801831,-0.0588134586001818
46.965,10.3726956908289,-0.0548297375376123
46.97,25.6797485241453,-0.0486448238821818
46.975,3.29013801915273,-0.0428493215814888
46.98,15.8699766064109,-0.039294337761691
46.985,-3.59974517489953,-0.0389387974920023
46.99,-33.3937536593603,-0.0410571853873158
46.995,11.6142090289717,-0.0447531360468853
47,-15.5893768670419,-0.0488562790321435
47.005,-18.532169026468,-0.0513019708704049
47.01,-23.7928839829179,-0.0517341457706542
47.015,-20.462117957801,-0.0509837404556029
47.02,-37.3610451326337,-0.0504096789635628
47.025,-3.09728262824305,-0.0512259466547218
47.03,-25.5402497759311,-0.0538886685994605
47.035,-10.7806783713474,-0.057316688786734
47.04,5.63616200079156,-0.0606088266928366
47.045,21.4987762941968,-0.062523618047368
47.05,-21.9463144644894,-0.0619388353101195
47.055,73.286038958558,-0.0590931358566283
47.06,19.8490965494437,-0.0552319534135267
47.065,-24.3913022616464,-0.0499656916530293
47.07,-38.911396406873,-0.0453739734472342
47.075,14.1980956154688,-0.0445196842186783
47.08,22.9948006923826,-0.0481954518095326
47.085,44.2982870917645,-0.0534280618767093
47.09,12.6339019196904,-0.0562753516287326
47.095,-28.276691153475,-0.0541958043957203
47.1,-0.221639942970656,-0.0485865807316626
47.105,-20.470391607016,-0.0431393339522749
47.11,-29.9218203414364,-0.0404932622421119
47.115,7.69318196693875,-0.0422222668255451
47.12,-18.2590381639162,-0.0475311760215835
47.125,-28.976383379863,-0.0533884050502903
47.13,3.81416111759876,-0.0577181013284557
47.135,-23.540379609011,-0.0594310267498209
47.14,5.04895401192772,-0.0582471618846138
47.145,15.1125682099509,-0.0555903826781964
47.15,-12.6140840017077,-0.0525103591754681
47.155,38.635744909029,-0.0500842348030987
47.16,1.65733208146267,-0.0490639853607772
47.165,50.5803747334623,-0.048541145932015
47.17,-39.2096059310433,-0.0477947896263845
47.175,-15.255546422726,-0.0461406140371786
47.18,-20.2030522266135,-0.0455096626419295
47.185,11.302183329766,-0.0467360362869694
47.19,-20.1233951340047,-0.0493614817521187
47.195,12.7086025065423,-0.0518690882359776
47.2,-22.8119740636896,-0.0534094486000587
47.205,-26.7144359831204,-0.0533060876453047
47.21,26.541727352068,-0.0526988966719467
47.215,-13.2899292598617,-0.0523556654510838
47.22,6.4464894770021,-0.0518114172440143
47.225,21.702254615209,-0.0514913751173606
47.23,0.782666934912639,-0.0510261685151414
47.235,10.1085464655909,-0.0499283912896831
47.24,-30.9296153646753,-0.0484941247613603
47.245,-5.61460649037979,-0.0474303484588038
47.25,-27.9282684304803,-0.0479897983107419
47.255,6.97035991603467,-0.0501824203933823
47.26,13.3137022002742,-0.0533956707299766
47.265,-8.65091509776814,-0.0556356715237215
47.27,13.5873471935488,-0.055627676944925
47.275,-5.89971127542085,-0.0536319466166836
47.28,7.49708144287035,-0.0504470481003672
47.285,30.9540435918136,-0.0476084004614537
47.29,18.2548031587803,-0.045640983908716
47.295,-22.1416207506354,-0.0440244760575131
47.3,-15.6964631944809,-0.0429242254412147
47.305,-7.72589226263968,-0.0433336899889121
47.31,-28.3845616553623,-0.0452376048595293
47.315,20.9568057352919,-0.047943528513738
47.32,-15.5796594713331,-0.0504381130657477
47.325,39.4190861690994,-0.0510632594799708
47.33,21.3344057434854,-0.049455512041593
47.335,-20.0453233472412,-0.0450842077859502
47.34,33.7244818477233,-0.0396078546254955
47.345,9.60480509847042,-0.0354963060677533
47.35,-17.4425703607416,-0.0331163868669222
47.355,-0.74087409386328,-0.0328359044368381
47.36,2.61198201658257,-0.0346345744128203
47.365,-13.1456168946418,-0.0371039353575962
47.37,-35.7415288907402,-0.0387819447250377
47.375,-0.351054343063257,-0.0395058290900744
47.38,-46.9539143568567,-0.0398354307966141
47.385,17.2226253126679,-0.0400942280368164
47.39,-14.9657108763924,-0.0410395517479758
47.395,-7.17361039246873,-0.0417541596086775
47.4,-28.492699966272,-0.042218630340048
47.405,24.2502590169159,-0.0427108591404202
47.41,-15.5361677787772,-0.0434203529502639
47.415,-2.22794111378789,-0.0435063293936225
47.42,4.69978984152095,-0.0433761251672034
47.425,62.919240722198,-0.0431638413694001
47.43,12.6977916415267,-0.0420792742893165
47.435,8.93535880386403,-0.0387999058884451
47.44,-16.827182447291,-0.0344921667711259
47.445,-18.2261957085398,-0.0311927431072056
47.45,22.9938520482172,-0.0309335845676288
47.455,21.3621530353861,-0.0336560703301905
47.46,-27.944072377163,-0.036783367927146
47.465,20.2144114381145,-0.0384441044948629
47.47,-6.67228002723763,-0.0384942297519725
47.475,19.7813728850863,-0.0366355252552415
47.48,2.29583611350973,-0.033746151232553
47.485,-23.6993775095781,-0.030563013429848
47.49,-15.2774334844748,-0.0285615772995176
47.495,32.5379474102363,-0.0291268455978319
47.5,-4.75343267043931,-0.0314916814601878
47.505,33.7915719891527,-0.033234684628682
47.51,11.124122380601,-0.0329809966013064
47.515,15.9736715451297,-0.0297370449638175
47.52,-24.2132849152737,-0.0244547673940991
47.525,43.4212332235376,-0.0192804397963413
47.53,-7.47207619383767,-0.0162575145133588
47.535,49.6821350586951,-0.0149556885991197
47.54,-18.9966160975897,-0.0147258370390974
47.545,2.03772287203715,-0.0138825686952748
47.55,22.3323150927471,-0.012764724550942
47.555,24.7514701546904,-0.0111290717554467
47.56,32.9738155607048,-0.00831907464355911
47.565,-0.482094047354916,-0.0040625843767951
47.57,-16.2661924675056,0.00105026261482928
